[23:28:30.201][INFO] Build Start Time: 2021-10-18 23:28:30.196
[23:28:30.201][INFO] Execute build event handler 'OnPreprocessAllPlatforms'...
[23:28:30.203][INFO] Start prepare resource collection...
[23:28:32.620][INFO] Prepare resource collection complete.
[23:28:32.620][INFO] Start analyze assets dependency...
[23:28:34.995][INFO] Analyze assets dependency complete.
[23:28:34.995][INFO] Start prepare build data...
[23:28:40.798][INFO] Prepare resource build data complete.
[23:28:40.798][INFO] Start build resources for selected platforms...
[23:28:40.800][INFO] Start build resources for 'Windows'...
[23:28:40.800][INFO] Working path is 'D:/Working/DeerGameFramework/trunk/xGame/GameFramework200730/ResourcesFile/Working/Windows/'.
[23:28:40.800][INFO] Output package is not selected.
[23:28:40.800][INFO] Output full is selected, path is 'D:/Working/DeerGameFramework/trunk/xGame/GameFramework200730/ResourcesFile/Full/0_1_4/Windows/'.
[23:28:40.801][INFO] Output packed is not selected.
[23:28:40.849][INFO] Execute build event handler 'OnPreprocessPlatform' for 'Windows'...
[23:28:40.849][INFO] Unity start build asset bundles for 'Windows'...
[23:28:41.107][INFO] Execute build event handler 'OnBuildAssetBundlesComplete' for 'Windows'...
[23:28:41.107][INFO] Unity build asset bundles for 'Windows' complete.
[23:28:41.107][INFO] Start create file system for 'Windows'...
[23:28:41.107][INFO] Create file system for 'Windows' complete.
[23:28:41.107][INFO] Start process asset bundle 'Asset/EntityPrefabs/Character/Blade_girl' for 'Windows'...
[23:28:41.120][INFO] Process asset bundle 'Asset/EntityPrefabs/Character/Blade_girl' for 'Windows' complete.
[23:28:41.120][INFO] Start process asset bundle 'Asset/EntityResources/Character/Blade_girl/Materials' for 'Windows'...
[23:28:41.131][INFO] Process asset bundle 'Asset/EntityResources/Character/Blade_girl/Materials' for 'Windows' complete.
[23:28:41.131][INFO] Start process asset bundle 'Asset/EntityResources/Character/Blade_girl/Textures' for 'Windows'...
[23:28:41.302][INFO] Process asset bundle 'Asset/EntityResources/Character/Blade_girl/Textures' for 'Windows' complete.
[23:28:41.302][INFO] Start process asset bundle 'Asset/EntityResources/Character/Blade_girl/model' for 'Windows'...
[23:28:41.812][INFO] Process asset bundle 'Asset/EntityResources/Character/Blade_girl/model' for 'Windows' complete.
[23:28:41.812][INFO] Start process asset bundle 'Asset/EntityResources/Character/Blade_girl/prefab' for 'Windows'...
[23:28:41.825][INFO] Process asset bundle 'Asset/EntityResources/Character/Blade_girl/prefab' for 'Windows' complete.
[23:28:41.825][INFO] Start process asset bundle 'Asset/GF' for 'Windows'...
[23:28:41.831][INFO] Process asset bundle 'Asset/GF' for 'Windows' complete.
[23:28:41.831][INFO] Start process asset bundle 'Asset/GameConfigs' for 'Windows'...
[23:28:41.833][INFO] Process asset bundle 'Asset/GameConfigs' for 'Windows' complete.
